x	y	Label	Cluster	Mean_Similarity	Max_Similarity	Min_Similarity	Label_ID
-0.3006656	4.239926	Vita (Passio) Terentii, Africani, Pompei et sociorum (20 March)	4	0.005485882209873121	1.0000000000000002	0.0	172
3.1239576	-0.79596984	Vita (Passio) Terentii, Africani, Pompei et sociorum (20 March)	6	0.004672897196261685	1.0000000000000007	0.0	173
-4.635913	-3.1606133	Vita (Passio) Terentii, Africani, Pompei et sociorum (20 March)	1	0.0059021491641506494	1.0000000000000002	0.0	174
-3.7055893	1.1215441	Vita (Passio) Terentii, Africani, Pompei et sociorum (20 March)	5	0.005046044483726428	0.9999999999999993	0.0	175
-1.9878156	3.057306	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.005280484860280895	0.9999999999999992	0.0	176
-2.4791079	-0.3360638	Vita (Passio) XL martyrum Sebastenorum (9 March)	1	0.006203183883621678	1.0000000000000009	0.0	177
-0.5735013	-0.19492984	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.0039946145167021945	1.0000000000000002	0.0	178
-2.9187608	-3.184754	Vita (Passio) XL martyrum Sebastenorum (9 March)	1	0.0054389213093463205	0.9999999999999982	0.0	179
-0.42900136	0.18528283	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.003548828817226029	1.0000000000000002	0.0	180
5.555815	-4.1461334	Vita (Passio) XL martyrum Sebastenorum (9 March)	6	0.0047559484434142665	0.9999999999999987	0.0	181
-1.2064778	-3.1961536	Vita (Passio) XL martyrum Sebastenorum (9 March)	3	0.0054719614938053985	1.0000000000000002	0.0	182
-3.0338123	1.2497029	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.0059866608108243985	0.9999999999999999	0.0	183
-1.2243786	0.79897213	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.0034692075423188172	1.0000000000000009	0.0	184
-1.539969	-2.9860272	Vita (Passio) XL martyrum Sebastenorum (9 March)	3	0.006508003058394895	1.0000000000000004	0.0	185
-1.4936577	-1.7726445	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.003322229914001906	0.9999999999999977	0.0	186
-0.6553864	-0.11274315	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.0034214116738121862	1.0000000000000004	0.0	187
-0.7481731	-0.36135593	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.0033713750512339284	1.0000000000000009	0.0	188
0.44695508	-6.429571	Vita (Passio) XL martyrum Sebastenorum (9 March)	3	0.0055475088647472534	1.0	0.0	189
-2.1466649	4.0465517	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.007471320661410086	1.0	0.0	190
-3.9219327	5.0189395	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.015773719563278544	0.9999999999999988	0.0	191
5.2829986	-0.43064755	Laudatio in XL martyres Sebastenos	6	0.004756231462121007	1.0	0.0	192
0.19955912	2.0507681	Laudatio in XL martyres Sebastenos	4	0.005154639175257718	0.9999999999999972	0.0	193
0.69114625	1.2242508	Laudatio in XL martyres Sebastenos	2	0.0033908096009794505	1.0000000000000009	0.0	194
1.9631574	-1.1629947	Laudatio in XL martyres Sebastenos	2	0.003236245954692558	1.0000000000000004	0.0	195
2.6099496	-0.5981513	Laudatio in XL martyres Sebastenos	2	0.003343276366740953	0.999999999999999	0.0	196
-0.16743915	-2.7281342	Laudatio in XL martyres Sebastenos	3	0.005341169330089895	1.0000000000000004	0.0	197
-4.1591744	-1.4951792	Laudatio in XL martyres Sebastenos	1	0.0068248900119721265	1.0000000000000004	0.0	198
2.1151872	-4.438822	Laudatio in XL martyres Sebastenos	3	0.0054323845571927635	1.0000000000000016	0.0	199
-1.801209	-1.6753764	Laudatio in XL martyres Sebastenos	1	0.0056484623636455684	0.9999999999999986	0.0	200
6.6653643	-2.4245298	Laudatio in XL martyres Sebastenos	6	0.004854940692258993	1.0000000000000004	0.0	201
0.9430795	0.23647279	Laudatio in XL martyres Sebastenos	2	0.0032362459546925507	0.9999999999999982	0.0	202
-2.4005885	-0.28807038	Laudatio in XL martyres Sebastenos	1	0.005144189939992053	1.0000000000000004	0.0	203
1.2509024	-1.207195	Laudatio in XL martyres Sebastenos	2	0.003268495234820371	0.9999999999999999	0.0	204
0.029631997	2.257214	Laudatio in XL martyres Sebastenos	4	0.005296317955082552	1.0000000000000007	0.0	205
-5.228734	0.42162487	Laudatio in XL martyres Sebastenos	1	0.005122612727630749	1.0	0.0	206
1.9316543	0.20699385	Laudatio in XL martyres Sebastenos	2	0.0032362459546925572	1.0000000000000002	0.0	207
2.3293974	-1.5396763	Laudatio in XL martyres Sebastenos	2	0.0033364768375882597	1.0000000000000004	0.0	208
5.9982457	-0.655965	Laudatio in XL martyres Sebastenos	6	0.004779586545942031	1.0000000000000004	0.0	209
-1.7701589	-0.46921322	Laudatio in XL martyres Sebastenos	2	0.0035183542224452658	0.9999999999999999	0.0	210
0.57719976	-0.8196033	Laudatio in XL martyres Sebastenos	2	0.0032362459546925564	0.9999999999999999	0.0	211
3.2090924	-2.0688777	Laudatio in XL martyres Sebastenos	6	0.005326961004471221	1.0000000000000007	0.0	212
-4.7322454	1.2234957	Laudatio in XL martyres Sebastenos	5	0.006415166190437832	1.0	0.0	213
